student_id,academic_year,year_outcome,status,status_change_at,programme_year_next,avg_mark,modules_passed,modules_total
19427,1050-51,pass,enrolled,1051-09-01,3.0,49.02,4,4
19428,1050-51,pass,enrolled,1051-09-01,3.0,64.75,4,4
19430,1050-51,pass,enrolled,1051-09-01,3.0,46.08,4,4
19431,1050-51,pass,enrolled,1051-09-01,3.0,61.3,4,4
19432,1050-51,pass,enrolled,1051-09-01,3.0,68.58,4,4
19433,1050-51,pass,enrolled,1051-09-01,3.0,55.8,4,4
19434,1050-51,pass,enrolled,1051-09-01,3.0,50.02,4,4
19442,1050-51,pass,enrolled,1051-09-01,3.0,53.27,4,4
19443,1050-51,pass,enrolled,1051-09-01,2.0,53.0,2,2
19444,1050-51,pass,enrolled,1051-09-01,3.0,62.58,4,4
19446,1050-51,pass,enrolled,1051-09-01,3.0,68.22,4,4
19449,1050-51,pass,enrolled,1051-09-01,3.0,61.52,4,4
19451,1050-51,pass,enrolled,1051-09-01,3.0,69.9,4,4
19453,1050-51,pass,enrolled,1051-09-01,3.0,59.8,1,1
19455,1050-51,pass,enrolled,1051-09-01,3.0,82.85,4,4
19456,1050-51,pass,enrolled,1051-09-01,3.0,72.15,4,4
19457,1050-51,pass,enrolled,1051-09-01,3.0,57.12,4,4
19458,1050-51,pass,enrolled,1051-09-01,3.0,64.22,4,4
19461,1050-51,pass,enrolled,1051-09-01,3.0,68.7,4,4
19462,1050-51,pass,enrolled,1051-09-01,3.0,53.4,2,2
19465,1050-51,pass,enrolled,1051-09-01,3.0,69.65,4,4
19467,1050-51,pass,enrolled,1051-09-01,3.0,63.5,2,2
19468,1050-51,fail,withdrawn,1051-09-01,,42.75,2,4
19471,1050-51,pass,enrolled,1051-09-01,3.0,50.33,4,4
19474,1050-51,pass,enrolled,1051-09-01,3.0,71.33,4,4
19475,1050-51,fail,withdrawn,1051-09-01,,40.05,2,4
19476,1050-51,pass,enrolled,1051-09-01,3.0,71.58,4,4
19479,1050-51,pass,enrolled,1051-09-01,3.0,67.5,1,1
19485,1050-51,pass,enrolled,1051-09-01,3.0,61.02,4,4
19486,1050-51,pass,enrolled,1051-09-01,3.0,63.67,4,4
19488,1050-51,pass,enrolled,1051-09-01,3.0,72.05,4,4
19491,1050-51,pass,enrolled,1051-09-01,3.0,57.08,4,4
19495,1050-51,pass,enrolled,1051-09-01,2.0,61.98,4,4
19496,1050-51,pass,enrolled,1051-09-01,3.0,67.6,1,1
19497,1050-51,pass,enrolled,1051-09-01,3.0,78.3,1,1
19498,1050-51,fail,withdrawn,1051-09-01,,46.05,1,2
19501,1050-51,pass,withdrawn,1051-09-01,,57.58,4,4
19505,1050-51,pass,enrolled,1051-09-01,3.0,57.23,4,4
19506,1050-51,pass,enrolled,1051-09-01,3.0,63.35,4,4
19507,1050-51,pass,enrolled,1051-09-01,3.0,78.47,4,4
19511,1050-51,fail,repeating,1051-09-01,2.0,51.75,3,4
19515,1050-51,pass,enrolled,1051-09-01,3.0,59.15,2,2
19517,1050-51,pass,enrolled,1051-09-01,3.0,67.43,4,4
19518,1050-51,pass,enrolled,1051-09-01,3.0,68.67,4,4
19520,1050-51,fail,withdrawn,1051-09-01,,41.25,3,4
19521,1050-51,pass,enrolled,1051-09-01,3.0,58.35,2,2
19526,1050-51,pass,enrolled,1051-09-01,3.0,69.25,4,4
19527,1050-51,pass,enrolled,1051-09-01,3.0,56.73,4,4
19528,1050-51,pass,enrolled,1051-09-01,3.0,60.67,4,4
19529,1050-51,pass,enrolled,1051-09-01,3.0,75.07,3,3
19530,1050-51,pass,enrolled,1051-09-01,3.0,52.98,4,4
19531,1050-51,pass,enrolled,1051-09-01,3.0,79.65,4,4
19533,1050-51,fail,withdrawn,1051-09-01,,38.9,1,4
19535,1050-51,pass,enrolled,1051-09-01,3.0,57.25,4,4
19538,1050-51,pass,enrolled,1051-09-01,3.0,68.78,4,4
19539,1050-51,pass,enrolled,1051-09-01,3.0,70.55,4,4
19540,1050-51,pass,enrolled,1051-09-01,3.0,76.85,2,2
19544,1050-51,pass,enrolled,1051-09-01,3.0,55.8,4,4
19548,1050-51,pass,enrolled,1051-09-01,3.0,75.05,4,4
19551,1050-51,pass,enrolled,1051-09-01,3.0,59.9,1,1
19552,1050-51,fail,repeating,1051-09-01,1.0,43.3,2,4
19553,1050-51,pass,enrolled,1051-09-01,3.0,56.9,4,4
19554,1050-51,pass,enrolled,1051-09-01,3.0,59.7,4,4
19558,1050-51,pass,enrolled,1051-09-01,2.0,80.2,2,2
19560,1050-51,pass,enrolled,1051-09-01,3.0,72.3,4,4
19564,1050-51,pass,enrolled,1051-09-01,3.0,61.88,4,4
19565,1050-51,pass,enrolled,1051-09-01,3.0,61.32,4,4
19568,1050-51,pass,enrolled,1051-09-01,3.0,70.45,4,4
19571,1050-51,pass,enrolled,1051-09-01,3.0,69.2,1,1
19572,1050-51,pass,enrolled,1051-09-01,3.0,66.58,4,4
19574,1050-51,pass,enrolled,1051-09-01,3.0,59.38,4,4
19575,1050-51,pass,enrolled,1051-09-01,3.0,72.62,4,4
19576,1050-51,fail,withdrawn,1051-09-01,,41.5,2,4
19577,1050-51,fail,repeating,1051-09-01,2.0,48.83,3,4
1958,1050-51,pass,enrolled,1051-09-01,3.0,59.6,4,4
19580,1050-51,pass,enrolled,1051-09-01,3.0,58.73,3,3
19581,1050-51,pass,enrolled,1051-09-01,3.0,59.4,1,1
19583,1050-51,pass,enrolled,1051-09-01,3.0,68.58,4,4
19584,1050-51,pass,enrolled,1051-09-01,3.0,72.2,4,4
19585,1050-51,pass,enrolled,1051-09-01,3.0,82.9,4,4
19587,1050-51,pass,enrolled,1051-09-01,3.0,52.8,2,2
19588,1050-51,pass,enrolled,1051-09-01,2.0,51.4,1,1
19589,1050-51,pass,enrolled,1051-09-01,3.0,77.85,4,4
19591,1050-51,pass,enrolled,1051-09-01,3.0,67.68,4,4
19592,1050-51,pass,enrolled,1051-09-01,3.0,74.6,4,4
19593,1050-51,pass,enrolled,1051-09-01,3.0,64.97,4,4
19594,1050-51,pass,enrolled,1051-09-01,3.0,71.3,4,4
19596,1050-51,pass,withdrawn,1051-09-01,,51.2,4,4
19598,1050-51,pass,enrolled,1051-09-01,2.0,47.25,2,2
19600,1050-51,pass,enrolled,1051-09-01,2.0,58.85,4,4
19601,1050-51,pass,enrolled,1051-09-01,2.0,67.38,4,4
19602,1050-51,pass,enrolled,1051-09-01,3.0,58.42,4,4
19603,1050-51,fail,withdrawn,1051-09-01,,39.12,1,4
19607,1050-51,pass,withdrawn,1051-09-01,,51.27,4,4
19608,1050-51,pass,enrolled,1051-09-01,2.0,71.95,4,4
19610,1050-51,pass,enrolled,1051-09-01,3.0,63.95,4,4
19615,1050-51,pass,enrolled,1051-09-01,3.0,70.4,4,4
19618,1050-51,pass,enrolled,1051-09-01,3.0,58.38,4,4
19619,1050-51,pass,enrolled,1051-09-01,3.0,50.92,4,4
19621,1050-51,pass,enrolled,1051-09-01,3.0,58.75,4,4
19622,1050-51,fail,repeating,1051-09-01,2.0,42.9,3,4
19623,1050-51,pass,enrolled,1051-09-01,3.0,63.12,4,4
19625,1050-51,fail,repeating,1051-09-01,2.0,46.1,2,4
19629,1050-51,pass,enrolled,1051-09-01,3.0,65.9,4,4
19630,1050-51,pass,enrolled,1051-09-01,3.0,64.45,4,4
19631,1050-51,pass,enrolled,1051-09-01,3.0,73.92,4,4
19632,1050-51,pass,enrolled,1051-09-01,3.0,70.8,4,4
19633,1050-51,pass,enrolled,1051-09-01,3.0,72.6,4,4
19634,1050-51,pass,enrolled,1051-09-01,3.0,63.9,1,1
19636,1050-51,pass,withdrawn,1051-09-01,,62.65,4,4
19638,1050-51,pass,enrolled,1051-09-01,3.0,59.05,4,4
19640,1050-51,fail,repeating,1051-09-01,2.0,33.73,1,4
19644,1050-51,pass,enrolled,1051-09-01,3.0,74.65,4,4
19645,1050-51,pass,enrolled,1051-09-01,3.0,66.3,4,4
19651,1050-51,pass,enrolled,1051-09-01,3.0,48.5,1,1
19654,1050-51,fail,repeating,1051-09-01,2.0,52.0,3,4
19659,1050-51,pass,enrolled,1051-09-01,2.0,65.47,3,3
19660,1050-51,pass,enrolled,1051-09-01,3.0,59.67,4,4
19662,1050-51,pass,enrolled,1051-09-01,3.0,70.5,4,4
19664,1050-51,pass,enrolled,1051-09-01,3.0,52.05,4,4
19672,1050-51,pass,enrolled,1051-09-01,3.0,49.2,4,4
19673,1050-51,pass,enrolled,1051-09-01,3.0,47.48,4,4
19676,1050-51,fail,repeating,1051-09-01,2.0,53.65,3,4
19677,1050-51,pass,enrolled,1051-09-01,3.0,50.05,4,4
19685,1050-51,pass,enrolled,1051-09-01,3.0,47.62,4,4
19686,1050-51,pass,enrolled,1051-09-01,3.0,60.38,4,4
19688,1050-51,pass,enrolled,1051-09-01,3.0,68.85,4,4
19692,1050-51,pass,enrolled,1051-09-01,3.0,63.8,4,4
19693,1050-51,pass,enrolled,1051-09-01,3.0,66.3,4,4
19694,1050-51,pass,enrolled,1051-09-01,3.0,61.9,4,4
19696,1050-51,pass,enrolled,1051-09-01,3.0,70.4,1,1
19697,1050-51,pass,enrolled,1051-09-01,3.0,51.8,4,4
19698,1050-51,pass,enrolled,1051-09-01,3.0,69.47,4,4
1970,1050-51,fail,withdrawn,1051-09-01,,51.42,3,4
19703,1050-51,pass,enrolled,1051-09-01,2.0,48.3,2,2
19704,1050-51,pass,enrolled,1051-09-01,3.0,69.92,4,4
19708,1050-51,pass,enrolled,1051-09-01,3.0,66.47,4,4
19713,1050-51,fail,repeating,1051-09-01,2.0,63.7,3,4
19714,1050-51,pass,withdrawn,1051-09-01,,42.55,4,4
19717,1050-51,pass,enrolled,1051-09-01,3.0,74.72,4,4
19718,1050-51,pass,enrolled,1051-09-01,3.0,60.3,1,1
19726,1050-51,fail,withdrawn,1051-09-01,,41.33,1,3
19727,1050-51,pass,enrolled,1051-09-01,3.0,58.85,4,4
19728,1050-51,pass,enrolled,1051-09-01,3.0,62.32,4,4
19731,1050-51,pass,enrolled,1051-09-01,3.0,76.97,4,4
19732,1050-51,pass,enrolled,1051-09-01,3.0,44.7,2,2
19734,1050-51,fail,repeating,1051-09-01,1.0,51.23,3,4
19736,1050-51,fail,withdrawn,1051-09-01,,37.45,1,4
19738,1050-51,fail,repeating,1051-09-01,2.0,47.42,3,4
19741,1050-51,pass,enrolled,1051-09-01,3.0,69.1,4,4
19742,1050-51,pass,enrolled,1051-09-01,3.0,63.55,4,4
19746,1050-51,pass,enrolled,1051-09-01,3.0,63.8,4,4
19749,1050-51,pass,enrolled,1051-09-01,3.0,64.75,4,4
19752,1050-51,pass,enrolled,1051-09-01,3.0,61.8,4,4
19757,1050-51,pass,enrolled,1051-09-01,3.0,57.45,4,4
19758,1050-51,pass,enrolled,1051-09-01,2.0,52.23,4,4
19759,1050-51,pass,enrolled,1051-09-01,3.0,75.1,1,1
19761,1050-51,pass,enrolled,1051-09-01,3.0,52.48,4,4
19763,1050-51,pass,enrolled,1051-09-01,2.0,69.7,3,3
19764,1050-51,pass,enrolled,1051-09-01,2.0,50.2,4,4
19765,1050-51,fail,repeating,1051-09-01,2.0,54.55,3,4
19766,1050-51,pass,enrolled,1051-09-01,3.0,69.53,4,4
19769,1050-51,pass,enrolled,1051-09-01,3.0,77.88,4,4
19770,1050-51,fail,repeating,1051-09-01,2.0,45.62,3,4
19771,1050-51,pass,enrolled,1051-09-01,3.0,53.62,4,4
19772,1050-51,pass,enrolled,1051-09-01,3.0,56.75,4,4
19775,1050-51,fail,repeating,1051-09-01,2.0,43.25,2,4
19776,1050-51,pass,enrolled,1051-09-01,3.0,59.3,4,4
19777,1050-51,fail,repeating,1051-09-01,1.0,43.17,3,4
19778,1050-51,pass,enrolled,1051-09-01,3.0,76.83,4,4
19779,1050-51,pass,enrolled,1051-09-01,3.0,51.83,4,4
19780,1050-51,pass,enrolled,1051-09-01,3.0,67.38,4,4
19781,1050-51,pass,enrolled,1051-09-01,3.0,59.23,4,4
19782,1050-51,pass,enrolled,1051-09-01,3.0,58.67,4,4
19783,1050-51,pass,enrolled,1051-09-01,3.0,61.45,4,4
19784,1050-51,pass,enrolled,1051-09-01,3.0,48.98,4,4
19785,1050-51,pass,enrolled,1051-09-01,3.0,57.55,4,4
19790,1050-51,pass,enrolled,1051-09-01,3.0,57.48,4,4
19791,1050-51,pass,enrolled,1051-09-01,3.0,57.05,4,4
19792,1050-51,pass,enrolled,1051-09-01,3.0,65.6,1,1
19793,1050-51,pass,enrolled,1051-09-01,3.0,65.95,4,4
19794,1050-51,pass,enrolled,1051-09-01,2.0,67.1,2,2
19796,1050-51,pass,enrolled,1051-09-01,3.0,70.75,4,4
19797,1050-51,pass,enrolled,1051-09-01,3.0,58.83,4,4
19799,1050-51,pass,enrolled,1051-09-01,3.0,71.88,4,4
1980,1050-51,fail,repeating,1051-09-01,3.0,47.72,3,4
19802,1050-51,pass,enrolled,1051-09-01,3.0,55.65,4,4
19804,1050-51,pass,enrolled,1051-09-01,3.0,62.6,4,4
19807,1050-51,pass,enrolled,1051-09-01,3.0,59.3,2,2
19808,1050-51,fail,withdrawn,1051-09-01,,37.25,1,4
19809,1050-51,pass,withdrawn,1051-09-01,,55.38,4,4
19810,1050-51,fail,repeating,1051-09-01,1.0,52.33,3,4
19812,1050-51,pass,enrolled,1051-09-01,3.0,87.97,4,4
19813,1050-51,pass,enrolled,1051-09-01,3.0,46.05,4,4
19820,1050-51,fail,withdrawn,1051-09-01,,48.55,3,4
19822,1050-51,pass,enrolled,1051-09-01,3.0,56.73,4,4
19823,1050-51,pass,enrolled,1051-09-01,3.0,67.7,1,1
19825,1050-51,fail,repeating,1051-09-01,1.0,42.55,3,4
19827,1050-51,pass,enrolled,1051-09-01,3.0,55.6,1,1
19828,1050-51,pass,enrolled,1051-09-01,3.0,59.95,4,4
19829,1050-51,pass,enrolled,1051-09-01,3.0,54.92,4,4
19830,1050-51,pass,enrolled,1051-09-01,3.0,77.67,4,4
19832,1050-51,pass,enrolled,1051-09-01,3.0,47.7,1,1
19833,1050-51,fail,repeating,1051-09-01,2.0,40.92,2,4
19836,1050-51,pass,enrolled,1051-09-01,3.0,54.85,4,4
19838,1050-51,pass,enrolled,1051-09-01,3.0,57.05,4,4
19839,1050-51,pass,enrolled,1051-09-01,2.0,49.55,4,4
19841,1050-51,fail,repeating,1051-09-01,2.0,47.7,3,4
19843,1050-51,pass,enrolled,1051-09-01,3.0,51.7,4,4
19847,1050-51,fail,repeating,1051-09-01,2.0,41.48,2,4
19850,1050-51,pass,enrolled,1051-09-01,3.0,65.33,4,4
19851,1050-51,pass,enrolled,1051-09-01,3.0,75.95,4,4
19854,1050-51,pass,enrolled,1051-09-01,3.0,57.58,4,4
19857,1050-51,pass,enrolled,1051-09-01,3.0,76.8,1,1
19859,1050-51,pass,enrolled,1051-09-01,3.0,49.9,1,1
19860,1050-51,pass,enrolled,1051-09-01,3.0,66.92,4,4
19861,1050-51,pass,enrolled,1051-09-01,3.0,81.1,4,4
19863,1050-51,pass,enrolled,1051-09-01,3.0,69.78,4,4
19867,1050-51,fail,withdrawn,1051-09-01,,43.12,2,4
19868,1050-51,pass,enrolled,1051-09-01,3.0,62.7,1,1
19869,1050-51,pass,enrolled,1051-09-01,3.0,74.75,4,4
19871,1050-51,pass,enrolled,1051-09-01,2.0,50.73,3,3
19872,1050-51,pass,enrolled,1051-09-01,3.0,48.62,4,4
19874,1050-51,pass,enrolled,1051-09-01,3.0,59.15,4,4
19876,1050-51,pass,enrolled,1051-09-01,2.0,55.42,4,4
19877,1050-51,pass,enrolled,1051-09-01,3.0,51.98,4,4
19878,1050-51,pass,enrolled,1051-09-01,3.0,61.15,4,4
19879,1050-51,pass,enrolled,1051-09-01,3.0,64.0,4,4
19882,1050-51,pass,enrolled,1051-09-01,3.0,81.8,1,1
19883,1050-51,pass,enrolled,1051-09-01,3.0,63.45,4,4
19884,1050-51,pass,enrolled,1051-09-01,3.0,47.5,1,1
19885,1050-51,pass,enrolled,1051-09-01,2.0,43.77,4,4
19886,1050-51,pass,enrolled,1051-09-01,3.0,74.65,4,4
19892,1050-51,pass,enrolled,1051-09-01,3.0,49.6,4,4
19898,1050-51,pass,enrolled,1051-09-01,3.0,58.42,4,4
19899,1050-51,pass,enrolled,1051-09-01,3.0,69.33,4,4
19900,1050-51,pass,enrolled,1051-09-01,3.0,51.15,4,4
19902,1050-51,pass,enrolled,1051-09-01,3.0,64.35,4,4
19905,1050-51,pass,enrolled,1051-09-01,3.0,62.3,2,2
19907,1050-51,pass,enrolled,1051-09-01,3.0,68.3,4,4
19908,1050-51,pass,enrolled,1051-09-01,3.0,51.6,4,4
19913,1050-51,fail,repeating,1051-09-01,2.0,46.15,2,4
19917,1050-51,pass,enrolled,1051-09-01,3.0,44.55,4,4
19919,1050-51,pass,enrolled,1051-09-01,3.0,63.07,3,3
19920,1050-51,pass,enrolled,1051-09-01,3.0,50.6,1,1
19921,1050-51,pass,withdrawn,1051-09-01,,47.4,1,1
19924,1050-51,pass,enrolled,1051-09-01,3.0,82.9,4,4
19929,1050-51,pass,withdrawn,1051-09-01,,58.8,1,1
19930,1050-51,pass,enrolled,1051-09-01,3.0,55.48,4,4
19936,1050-51,pass,enrolled,1051-09-01,2.0,61.73,4,4
19937,1050-51,fail,repeating,1051-09-01,2.0,41.55,2,4
19939,1050-51,pass,enrolled,1051-09-01,3.0,62.35,4,4
19946,1050-51,pass,enrolled,1051-09-01,3.0,59.0,4,4
19947,1050-51,pass,enrolled,1051-09-01,3.0,62.2,4,4
19948,1050-51,pass,enrolled,1051-09-01,3.0,62.8,4,4
19950,1050-51,pass,enrolled,1051-09-01,3.0,57.62,4,4
19952,1050-51,fail,repeating,1051-09-01,1.0,40.6,1,2
19953,1050-51,pass,enrolled,1051-09-01,2.0,71.0,1,1
19954,1050-51,pass,enrolled,1051-09-01,3.0,53.88,4,4
19956,1050-51,pass,enrolled,1051-09-01,3.0,63.27,4,4
19957,1050-51,pass,enrolled,1051-09-01,3.0,75.72,4,4
19959,1050-51,pass,withdrawn,1051-09-01,,79.7,1,1
19960,1050-51,pass,enrolled,1051-09-01,3.0,64.28,4,4
19961,1050-51,pass,enrolled,1051-09-01,3.0,67.17,4,4
19963,1050-51,pass,enrolled,1051-09-01,2.0,51.43,3,3
19964,1050-51,fail,withdrawn,1051-09-01,,54.0,3,4
19967,1050-51,pass,enrolled,1051-09-01,3.0,72.88,4,4
19972,1050-51,pass,enrolled,1051-09-01,3.0,72.0,4,4
19974,1050-51,pass,enrolled,1051-09-01,3.0,53.33,4,4
19979,1050-51,pass,enrolled,1051-09-01,3.0,55.0,1,1
19982,1050-51,pass,enrolled,1051-09-01,3.0,64.07,3,3
19983,1050-51,fail,repeating,1051-09-01,2.0,59.8,3,4
19985,1050-51,pass,withdrawn,1051-09-01,,54.92,4,4
19989,1050-51,pass,enrolled,1051-09-01,3.0,63.35,4,4
19990,1050-51,pass,enrolled,1051-09-01,3.0,59.72,4,4
19991,1050-51,pass,enrolled,1051-09-01,3.0,81.9,1,1
19996,1050-51,pass,enrolled,1051-09-01,3.0,55.8,4,4
20000,1050-51,pass,enrolled,1051-09-01,2.0,44.8,1,1
20001,1050-51,pass,enrolled,1051-09-01,2.0,68.88,4,4
20002,1050-51,pass,enrolled,1051-09-01,2.0,56.8,4,4
20003,1050-51,pass,withdrawn,1051-09-01,,70.0,4,4
20004,1050-51,fail,withdrawn,1051-09-01,,44.48,3,4
20005,1050-51,pass,enrolled,1051-09-01,2.0,70.6,1,1
20006,1050-51,pass,enrolled,1051-09-01,2.0,76.88,4,4
20007,1050-51,pass,enrolled,1051-09-01,2.0,74.47,4,4
20008,1050-51,pass,enrolled,1051-09-01,2.0,53.23,4,4
20009,1050-51,pass,enrolled,1051-09-01,2.0,61.75,4,4
20010,1050-51,pass,enrolled,1051-09-01,2.0,51.25,2,2
20011,1050-51,pass,enrolled,1051-09-01,2.0,78.35,4,4
20012,1050-51,pass,enrolled,1051-09-01,2.0,63.0,1,1
20013,1050-51,pass,enrolled,1051-09-01,2.0,44.7,1,1
20014,1050-51,pass,enrolled,1051-09-01,2.0,75.62,4,4
20015,1050-51,pass,enrolled,1051-09-01,2.0,66.3,1,1
20016,1050-51,fail,repeating,1051-09-01,1.0,43.2,2,3
20017,1050-51,pass,enrolled,1051-09-01,2.0,77.88,4,4
20018,1050-51,pass,enrolled,1051-09-01,2.0,52.9,1,1
20019,1050-51,pass,enrolled,1051-09-01,2.0,74.43,3,3
20020,1050-51,pass,enrolled,1051-09-01,2.0,81.83,3,3
20021,1050-51,pass,enrolled,1051-09-01,2.0,68.5,4,4
20022,1050-51,pass,enrolled,1051-09-01,2.0,63.67,4,4
20023,1050-51,pass,enrolled,1051-09-01,2.0,75.95,2,2
20024,1050-51,pass,enrolled,1051-09-01,2.0,59.4,4,4
20025,1050-51,pass,withdrawn,1051-09-01,,60.4,1,1
20026,1050-51,pass,enrolled,1051-09-01,2.0,67.35,4,4
20027,1050-51,pass,enrolled,1051-09-01,2.0,57.8,1,1
20028,1050-51,pass,enrolled,1051-09-01,2.0,76.08,4,4
20029,1050-51,pass,enrolled,1051-09-01,2.0,81.88,4,4
20030,1050-51,pass,enrolled,1051-09-01,2.0,71.4,4,4
20031,1050-51,pass,enrolled,1051-09-01,2.0,80.83,4,4
20032,1050-51,pass,enrolled,1051-09-01,2.0,75.47,4,4
20033,1050-51,pass,enrolled,1051-09-01,2.0,61.9,1,1
20034,1050-51,pass,withdrawn,1051-09-01,,76.95,2,2
20035,1050-51,pass,enrolled,1051-09-01,2.0,59.7,4,4
20036,1050-51,pass,enrolled,1051-09-01,2.0,79.6,2,2
20037,1050-51,pass,enrolled,1051-09-01,2.0,50.1,2,2
20038,1050-51,pass,enrolled,1051-09-01,2.0,53.7,1,1
20039,1050-51,pass,enrolled,1051-09-01,2.0,59.45,4,4
20040,1050-51,pass,enrolled,1051-09-01,2.0,57.0,1,1
20041,1050-51,pass,enrolled,1051-09-01,2.0,60.55,2,2
20042,1050-51,pass,enrolled,1051-09-01,2.0,49.33,3,3
20043,1050-51,pass,enrolled,1051-09-01,2.0,60.68,4,4
20044,1050-51,fail,withdrawn,1051-09-01,,49.17,2,4
20045,1050-51,fail,withdrawn,1051-09-01,,35.0,2,4
20046,1050-51,pass,enrolled,1051-09-01,2.0,64.0,4,4
20047,1050-51,pass,enrolled,1051-09-01,2.0,63.8,1,1
20048,1050-51,pass,enrolled,1051-09-01,2.0,49.07,3,3
20049,1050-51,pass,enrolled,1051-09-01,2.0,52.05,4,4
20050,1050-51,pass,enrolled,1051-09-01,2.0,64.2,1,1
20051,1050-51,fail,withdrawn,1051-09-01,,69.32,3,4
20052,1050-51,pass,enrolled,1051-09-01,2.0,68.77,3,3
20053,1050-51,pass,enrolled,1051-09-01,2.0,74.8,4,4
20054,1050-51,pass,enrolled,1051-09-01,2.0,70.2,1,1
20055,1050-51,fail,withdrawn,1051-09-01,,41.62,2,4
20056,1050-51,pass,enrolled,1051-09-01,2.0,70.95,4,4
20057,1050-51,pass,enrolled,1051-09-01,2.0,71.85,4,4
20058,1050-51,pass,enrolled,1051-09-01,2.0,49.23,4,4
20059,1050-51,pass,enrolled,1051-09-01,2.0,78.42,4,4
20060,1050-51,pass,enrolled,1051-09-01,2.0,72.23,3,3
20061,1050-51,pass,enrolled,1051-09-01,2.0,57.33,4,4
20062,1050-51,pass,enrolled,1051-09-01,2.0,65.53,3,3
20063,1050-51,pass,enrolled,1051-09-01,2.0,72.6,1,1
20064,1050-51,pass,enrolled,1051-09-01,2.0,49.77,4,4
20065,1050-51,pass,enrolled,1051-09-01,2.0,64.3,4,4
20066,1050-51,pass,enrolled,1051-09-01,2.0,64.9,2,2
20067,1050-51,pass,enrolled,1051-09-01,2.0,66.25,4,4
20068,1050-51,fail,repeating,1051-09-01,1.0,45.08,3,4
20069,1050-51,pass,enrolled,1051-09-01,2.0,65.5,2,2
20070,1050-51,fail,withdrawn,1051-09-01,,30.1,0,1
20071,1050-51,pass,enrolled,1051-09-01,2.0,61.05,2,2
20072,1050-51,pass,enrolled,1051-09-01,2.0,65.95,2,2
20073,1050-51,pass,enrolled,1051-09-01,2.0,64.42,4,4
20074,1050-51,pass,enrolled,1051-09-01,2.0,79.2,1,1
20075,1050-51,pass,enrolled,1051-09-01,2.0,61.43,4,4
20076,1050-51,pass,withdrawn,1051-09-01,,70.22,4,4
20077,1050-51,pass,enrolled,1051-09-01,2.0,61.73,4,4
20078,1050-51,pass,enrolled,1051-09-01,2.0,61.02,4,4
20079,1050-51,pass,enrolled,1051-09-01,2.0,51.87,3,3
20080,1050-51,pass,withdrawn,1051-09-01,,53.6,4,4
20081,1050-51,pass,enrolled,1051-09-01,2.0,66.5,1,1
20082,1050-51,fail,withdrawn,1051-09-01,,37.25,0,4
20083,1050-51,pass,enrolled,1051-09-01,2.0,65.3,4,4
20084,1050-51,pass,enrolled,1051-09-01,2.0,70.03,4,4
20085,1050-51,pass,enrolled,1051-09-01,2.0,46.9,1,1
20086,1050-51,pass,enrolled,1051-09-01,2.0,49.0,1,1
20087,1050-51,pass,enrolled,1051-09-01,2.0,75.8,4,4
20088,1050-51,pass,enrolled,1051-09-01,2.0,60.73,4,4
20089,1050-51,pass,enrolled,1051-09-01,2.0,50.0,2,2
20090,1050-51,pass,enrolled,1051-09-01,2.0,56.33,4,4
20091,1050-51,pass,enrolled,1051-09-01,2.0,65.3,2,2
20092,1050-51,pass,enrolled,1051-09-01,2.0,73.97,4,4
20093,1050-51,pass,enrolled,1051-09-01,2.0,57.2,4,4
20094,1050-51,pass,enrolled,1051-09-01,2.0,61.3,4,4
20095,1050-51,pass,enrolled,1051-09-01,2.0,75.25,4,4
20096,1050-51,fail,repeating,1051-09-01,1.0,44.7,3,4
20097,1050-51,pass,enrolled,1051-09-01,2.0,61.63,3,3
20098,1050-51,pass,enrolled,1051-09-01,2.0,55.7,1,1
20099,1050-51,pass,enrolled,1051-09-01,2.0,65.4,2,2
20100,1050-51,pass,enrolled,1051-09-01,2.0,54.85,2,2
20101,1050-51,pass,enrolled,1051-09-01,2.0,64.83,4,4
20102,1050-51,pass,enrolled,1051-09-01,2.0,45.8,4,4
20103,1050-51,pass,enrolled,1051-09-01,2.0,59.12,4,4
20104,1050-51,fail,repeating,1051-09-01,1.0,46.2,1,2
20105,1050-51,pass,enrolled,1051-09-01,2.0,82.27,3,3
20106,1050-51,pass,enrolled,1051-09-01,2.0,77.12,4,4
20107,1050-51,fail,repeating,1051-09-01,1.0,46.23,3,4
20108,1050-51,pass,enrolled,1051-09-01,2.0,59.48,4,4
20109,1050-51,pass,enrolled,1051-09-01,2.0,61.83,3,3
20110,1050-51,pass,enrolled,1051-09-01,2.0,66.9,1,1
20111,1050-51,pass,enrolled,1051-09-01,2.0,69.7,1,1
20112,1050-51,pass,enrolled,1051-09-01,2.0,58.52,4,4
20113,1050-51,pass,enrolled,1051-09-01,2.0,64.42,4,4
20114,1050-51,pass,enrolled,1051-09-01,2.0,44.75,2,2
20115,1050-51,pass,enrolled,1051-09-01,2.0,75.0,2,2
20116,1050-51,pass,enrolled,1051-09-01,2.0,64.0,2,2
20117,1050-51,pass,enrolled,1051-09-01,2.0,69.6,4,4
20118,1050-51,pass,enrolled,1051-09-01,2.0,75.57,3,3
20119,1050-51,pass,enrolled,1051-09-01,2.0,44.92,4,4
20120,1050-51,pass,enrolled,1051-09-01,2.0,81.5,1,1
20121,1050-51,pass,enrolled,1051-09-01,2.0,71.88,4,4
20122,1050-51,pass,enrolled,1051-09-01,2.0,56.9,2,2
20123,1050-51,fail,withdrawn,1051-09-01,,49.88,3,4
